	Bayesian Skyline: combined_bovis_600mi_strictTVM.txt			
time	date	datetime	milliseconds	mean	median	upper	lower
1988.4799836505601	1988-06-22	1988-06-22T15:39:25	582997165159	25.38347549663301	24.69874631982441	37.90642151664366	16.65049800684748
1988.0024834234846	1987-12-31	1987-12-31T08:45:17	567938717998	25.38347549663301	24.69874631982441	37.90642151664366	16.65049800684748
1987.524983196409	1987-07-10	1987-07-10T01:51:10	552880270836	25.38347549663301	24.69874631982441	37.90642151664366	16.65049800684748
1987.0474829693335	1987-01-16	1987-01-16T18:57:03	537821823675	25.38347549663301	24.69874631982441	37.90642151664366	16.65049800684748
1986.569982742258	1986-07-26	1986-07-26T12:02:56	522763376514	25.38347549663301	24.69874631982441	37.90642151664366	16.65049800684748
1986.0924825151824	1986-02-02	1986-02-02T05:08:49	507704929353	25.38347549663301	24.69874631982441	37.90642151664366	16.65049800684748
1985.6149822881068	1985-08-11	1985-08-11T22:14:42	492646482193	25.38347549663301	24.69874631982441	37.90642151664366	16.65049800684748
1985.1374820610313	1985-02-18	1985-02-18T15:20:35	477588035032	25.38347549663301	24.69874631982441	37.90642151664366	16.65049800684748
1984.6599818339557	1984-08-27	1984-08-27T08:26:27	462443187871	25.38347549663301	24.69874631982441	37.90642151664366	16.65049800684748
1984.1824816068802	1984-03-06	1984-03-06T01:32:20	447384740710	25.38347549663301	24.69874631982441	37.90642151664366	16.65049800684748
1983.7049813798046	1983-09-13	1983-09-13T18:38:13	432326293550	25.38347549663301	24.69874631982441	37.90642151664366	16.65049800684748
1983.227481152729	1983-03-23	1983-03-23T11:44:06	417267846389	25.38347549663301	24.69874631982441	37.90642151664366	16.65049800684748
1982.7499809256535	1982-09-30	1982-09-30T04:49:59	402209399228	25.38347549663301	24.69874631982441	37.90642151664366	16.65049800684748
1982.272480698578	1982-04-08	1982-04-08T21:55:52	387150952067	25.383551468626663	24.69874631982441	37.90642151664366	16.65049800684748
1981.7949804715024	1981-10-16	1981-10-16T15:01:44	372092504906	25.383551468626663	24.69874631982441	37.90642151664366	16.65049800684748
1981.3174802444269	1981-04-25	1981-04-25T08:07:37	357034057745	25.383566138961367	24.698802896743587	37.90642151664366	16.65049800684748
1980.8399800173513	1980-11-01	1980-11-01T01:13:30	341889210584	25.38362254701572	24.698802896743587	37.90642151664366	16.65049800684748
1980.3624797902758	1980-05-10	1980-05-10T18:19:23	326830763423	25.38398479585954	24.69896151875714	37.90642151664366	16.651327375581044
1979.8849795632002	1979-11-18	1979-11-18T11:25:16	311772316262	25.384383647221316	24.699202597623437	37.90642151664366	16.651327375581044
1979.4074793361247	1979-05-28	1979-05-28T04:31:09	296713869102	25.385759822809067	24.70108250371552	37.907662022316345	16.651935283927937
1978.929979109049	1978-12-04	1978-12-04T21:37:01	281655421940	25.387237517176903	24.70262284883335	37.90994757505959	16.653321031757287
1978.4524788819735	1978-06-13	1978-06-13T14:42:54	266596974779	25.38962855497716	24.70409056086228	37.91138137686862	16.65701424397894
1977.974978654898	1977-12-21	1977-12-21T07:48:47	251538527618	25.393315556324637	24.70835259103398	37.913083957908	16.661453491263273
1977.4974784278224	1977-06-30	1977-06-30T00:54:40	236480080457	25.3992949901107	24.715470768494217	37.91663452316456	16.664352127590522
1977.019978200747	1977-01-06	1977-01-06T18:00:33	221421633296	25.406646457168147	24.721077360488493	37.9213408035888	16.671093216876105
1976.5424779736713	1976-07-15	1976-07-15T11:06:26	206276786135	25.415494918636274	24.73025277160295	37.929414821417296	16.68353035192992
1976.0649777465958	1976-01-23	1976-01-23T04:12:18	191218338974	25.42797600000653	24.744511152581577	37.94574979468603	16.689927360703837
1975.5874775195202	1975-08-01	1975-08-01T21:18:11	176159891813	NaN	NaN	NaN	NaN
